ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2023-11-16T19:00:00+01:00;101930;130.0;3;290;7.7;290.85;280.25;50;45000.0;0;;;;;1750.0;;;;101830.0;;;;280.85;;291.05;;;;;13.9;13.9;-10.0;;0.0;;;;0.0;;0.2;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.700000000000045;7.7000000000000455;;17.900000000000034;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-25T07:00:00+01:00;101560;220.0;2;300;5.2;280.65;266.55;36;60000.0;0;;;;0;;;;;101460.0;;;0.0;278.65;;286.65;;275.55;;;7.1;8.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.5;5.5;;13.5;;2.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-14T22:00:00+01:00;101910;120.0;1;250;4.9;292.65;285.85;65;60000.0;0;;;90.0;7;2940.0;;;;101820.0;;;-100.0;;;;;287.25;;;6.1;7.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;2940.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.5;;;;;14.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-10T19:00:00+01:00;101210;220.0;1;260;6.3;286.05;277.95;58;60000.0;0;;;;0;;;;;101110.0;;;-220.0;285.55;;290.95;;282.95;;;8.8;9.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.900000000000034;12.400000000000034;;17.80000000000001;;9.800000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-10T07:00:00+01:00;101110;-120.0;6;270;4.5;285.75;279.55;66;60000.0;0;;;100.0;8;3480.0;;;;101010.0;;;-210.0;285.05;;286.85;;281.75;;;5.7;8.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.0;;;;;7.0;;3480.0;8.0;;4500.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.600000000000023;11.900000000000034;;13.700000000000045;;8.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-12T13:00:00+01:00;101470;40.0;0;130;2.9;288.65;284.25;75;55880.0;0;;;100.0;8;1750.0;;;;101370.0;;;180.0;;;;;280.05;;;5.2;5.2;-10.0;;0.0;;;0.0;-0.1;-0.1;1.6;2.6;;;;;7.0;;1680.0;8.0;;1980.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.5;;;;;6.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-05T07:00:00+01:00;99540;180.0;3;280;5.8;285.05;280.15;72;60000.0;0;;;;0;;;;;99450.0;;;-330.0;279.45;;286.25;;277.65;;;9.2;9.2;-10.0;;0.0;;;0.0;0.0;0.0;1.4;2.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.900000000000034;6.300000000000011;;13.100000000000023;;4.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-30T10:00:00+01:00;100190;60.0;0;10;3.8;282.65;281.55;93;12730.0;0;;;100.0;8;150.0;;;;100090.0;;;-840.0;;;;;279.25;;;5.3;5.5;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;;150.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.5;;;;;6.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-30T22:00:00+01:00;99930;0.0;5;10;2.1;283.45;282.95;97;3600.0;10;;;100.0;;250.0;;;;99830.0;;;;;;;;;;;;4.6;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;Brume;10.300000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-28T01:00:00+01:00;100450;-130.0;8;110;1.5;278.15;276.65;90;12000.0;0;;;;;1750.0;;;;100350.0;;;;;;;;;;;;3.6;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.0;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-16T07:00:00+01:00;102020;-110.0;6;330;2.0;280.85;278.85;87;54340.0;0;;;100.0;2;800.0;;;;101920.0;;;-210.0;279.35;;286.25;;277.35;;;3.0;3.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;930.0;6.0;;2820.0;7.0;;4200.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.7000000000000455;6.2000000000000455;;13.100000000000023;;4.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-06T22:00:00+01:00;101820;150.0;2;250;2.2;284.45;277.15;61;46530.0;0;;;75.0;6;3060.0;;;;101720.0;;;840.0;;;;;278.65;;;3.7;3.7;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;2.4;;;;;6.0;;3060.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.300000000000011;;;;;5.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-22T19:00:00+01:00;102080;220.0;1;340;5.4;285.55;271.95;39;60000.0;0;;;;0;;;;;101980.0;;;740.0;282.85;;290.25;;279.15;;;8.2;11.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.400000000000034;9.700000000000045;;17.100000000000023;;6.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-16T10:00:00+01:00;102090;70.0;0;50;2.9;283.35;280.55;83;47180.0;0;;;100.0;2;1250.0;;;;101990.0;;;-320.0;;;;;277.35;;;4.1;5.5;-10.0;;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;2.0;;1470.0;4.0;;2640.0;7.0;;3420.0;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.200000000000045;;;;;4.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-15T13:00:00+01:00;102350;-60.0;8;320;3.8;292.55;277.85;38;30560.0;0;;;;0;;;;;102250.0;;;620.0;;;;;283.85;;;6.1;8.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.400000000000034;;;;;10.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-05T10:00:00+01:00;99830;290.0;3;280;13.9;290.05;278.35;46;10700.0;0;;;;0;;;;;99740.0;;;90.0;;;;;277.65;;;22.0;26.2;-10.0;;0.0;;;0.0;0.0;0.0;0.6;1.6;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;;;;;4.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-17T07:00:00+01:00;102280;20.0;3;260;4.1;285.15;279.25;67;60000.0;0;;;;0;;;;;102180.0;;;260.0;285.15;;291.05;;281.25;;;6.5;8.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.0;12.0;;17.900000000000034;;8.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-17T10:00:00+01:00;102370;90.0;1;290;5.4;287.85;280.45;61;46220.0;0;;;;0;;;;;102270.0;;;280.0;;;;;280.45;;;7.9;8.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.700000000000045;;;;;7.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-14T07:00:00+01:00;101950;-50.0;8;310;1.1;285.65;285.05;96;17950.0;0;;;100.0;8;3720.0;;;;101850.0;;;90.0;284.85;;288.95;;283.35;;;1.6;2.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;3720.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;11.700000000000045;;15.800000000000011;;10.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-12T22:00:00+01:00;101870;30.0;3;260;3.8;289.25;284.85;75;46880.0;0;;;100.0;8;4080.0;;;;101770.0;;;620.0;;;;;284.15;;;5.9;7.5;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;2.6;;;;;6.0;;4080.0;8.0;;7200.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.100000000000023;;;;;11.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-07T19:00:00+01:00;102090;170.0;3;260;3.4;285.25;277.75;60;57450.0;0;;;;0;;;;;101990.0;;;420.0;281.95;;290.75;;278.55;;;4.3;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;8.800000000000011;;17.600000000000023;;5.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-23T16:00:00+01:00;102040;-230.0;6;330;3.3;289.75;271.15;28;44140.0;0;;;;0;;;;;101940.0;;;180.0;;;;;273.05;;;4.5;6.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.600000000000023;;;;;-0.0999999999999659;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-09T16:00:00+01:00;101320;10.0;3;290;8.3;290.45;279.95;50;41440.0;0;;;;0;;;;;101230.0;;;-720.0;;;;;283.65;;;11.3;11.3;-10.0;;0.0;;;0.0;0.0;-0.1;1.0;1.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.30000000000001;;;;;10.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-21T19:00:00+01:00;101340;170.0;3;330;5.2;286.65;274.65;44;60000.0;0;;;;0;;;;;101240.0;;;-200.0;282.75;;292.05;;278.25;;;7.3;8.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.5;9.600000000000023;;18.900000000000034;;5.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-25T01:00:00+01:00;101120;10.0;3;340;8.8;286.35;273.05;40;60000.0;0;;;90.0;7;1750.0;;;;101020.0;;;-750.0;;;;;278.85;;;13.7;14.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1860.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.200000000000045;;;;;5.7000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-08T19:00:00+01:00;102030;-20.0;5;180;3.2;285.85;281.55;75;60000.0;0;;;;3;800.0;;;;101930.0;;;-60.0;277.25;;290.75;;275.65;;;4.8;5.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;990.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.700000000000045;4.100000000000023;;17.600000000000023;;2.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-07T16:00:00+01:00;101920;-80.0;5;230;5.1;289.45;279.25;51;35000.0;0;;;;;1750.0;;;;101820.0;;;;;;;;;;;;8.2;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.30000000000001;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-12T16:00:00+01:00;101570;110.0;3;280;11.5;291.85;283.15;57;37390.0;0;;;;2;1250.0;;;;101480.0;;;400.0;;;;;280.05;;;15.5;17.1;-10.0;;0.0;;;0.0;0.0;-0.1;-0.1;2.6;;;;;2.0;;1470.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;6.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-09T22:00:00+01:00;101500;70.0;3;270;5.4;286.05;281.15;72;60000.0;0;;;90.0;1;1250.0;;;;101400.0;;;-410.0;;;;;281.75;;;7.2;10.0;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;1.0;;;;;1.0;;1230.0;5.0;;2160.0;7.0;;2520.0;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.900000000000034;;;;;8.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-28T16:00:00+01:00;100630;-10.0;5;320;6.2;288.45;270.95;30;29310.0;0;;;;0;;;;;100530.0;;;-260.0;;;;;274.85;;;8.4;10.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.300000000000011;;;;;1.7000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-02T16:00:00+01:00;101370;180.0;3;300;11.3;282.15;268.25;37;17000.0;0;;;;;;;;;101270.0;;;;;;;;;;;17.0;17.5;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.0;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-12-02T22:00:00+01:00;101990;240.0;1;340;3.6;275.95;267.05;52;40000.0;0;;;;;;;;;101890.0;;;;;;;;;;;;7.2;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.8000000000000114;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-20T07:00:00+01:00;101910;-70.0;6;340;1.1;281.95;280.35;90;55650.0;0;;;;0;;;;;101810.0;;;-370.0;281.95;;288.65;;278.35;;;2.1;3.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.800000000000011;8.800000000000011;;15.5;;5.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-18T19:00:00+01:00;102410;0.0;0;130;0.6;284.05;281.75;86;51320.0;0;;;;0;;;;;102310.0;;;-50.0;277.45;;290.85;;275.55;;;0.8;1.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;4.300000000000011;;17.700000000000045;;2.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-26T01:00:00+01:00;101930;-30.0;6;300;3.5;277.35;267.55;49;50940.0;0;;;;0;;;;;101830.0;;;810.0;;;;;271.75;;;4.5;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.2000000000000455;;;;;-1.3999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-08T13:00:00+01:00;102200;-140.0;8;300;2.7;289.15;278.45;49;60000.0;0;;;;0;;;;;102100.0;;;200.0;;;;;275.65;;;5.5;5.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.0;;;;;2.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-29T04:00:00+01:00;101010;-40.0;6;320;2.2;274.35;272.45;87;40220.0;0;;;;0;;;;;100910.0;;;590.0;;;;;270.65;;;3.1;4.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;1.2000000000000455;;;;;-2.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-27T04:00:00+01:00;101520;-100.0;6;360;1.4;274.05;270.45;77;25530.0;0;;;90.0;7;4440.0;;;;101420.0;;;-330.0;;;;;270.25;;;1.8;2.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;4440.0;6.0;;5520.0;7.0;;6300.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;0.9000000000000341;;;;;-2.8999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-27T10:00:00+01:00;101450;-10.0;6;320;1.1;278.45;272.15;64;35160.0;0;;;75.0;6;3840.0;;;;101350.0;;;-390.0;;;;;270.35;;;2.0;2.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;3840.0;6.0;;4380.0;6.0;;5880.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.300000000000011;;;;;-2.7999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-30T13:00:00+01:00;100120;-70.0;8;310;2.3;284.45;282.75;89;13350.0;0;;;100.0;8;150.0;;;;100020.0;;;-720.0;;;;;279.25;;;3.9;3.9;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;;180.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.300000000000011;;;;;6.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-18T07:00:00+01:00;102550;-100.0;6;350;1.0;278.45;277.05;91;43370.0;0;;;;0;;;;;102450.0;;;270.0;277.55;;285.05;;275.55;;;1.1;1.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.300000000000011;4.400000000000034;;11.900000000000034;;2.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
